term,count,bucket
traded rights,1,fp
protection worth,1,fp
worth have,1,fp
have cost,1,fp
cost unfortunately,1,fp
unfortunately some,1,fp
evaluative claim,1,fp
claim tradeoff,1,fp
tradeoff prudent,1,fp
prudent rational,1,fp
rational prudent,1,fp
prudent deal,1,fp
deal rational,1,fp
causal_purpose_clause uses,1,fp
uses purpose,1,fp
purpose clause,1,fp
clause justify,1,fp
justify cost,1,fp
cost so,1,fp
amendment protect,1,fp
retargets gun,1,fp
tradeoff into,1,fp
into reproductive,1,fp
reproductive rights,1,fp
rights government,1,fp
control tradeoff,1,fp
tradeoff government,1,fp
control women,1,fp
women healthcare,1,fp
named_proper_nouns_density names,1,fp
names bernie,1,fp
bernie aoc,1,fp
aoc ice,1,fp
ice california,1,fp
california policy,1,fp
policy programs,1,fp
programs bernie,1,fp
marks slogan,1,fp
like statements,1,fp
statements out,1,fp
primary_policy_domain economic,1,fp
economic inequality,1,fp
inequality taxation,1,fp
taxation climate,1,fp
policy immigration,1,fp
immigration policing,1,fp
policing wealth,1,fp
inequality out,1,fp
taxes rich,1,fp
references green,1,fp
deal ice,1,fp
ice abolition,1,fp
abolition slogans,1,fp
slogans 10,1,fp
10 trillion,1,fp
trillion dollar,1,fp
dollar green,1,fp
style assertions,1,fp
about endorsement,1,fp
endorsement investments,1,fp
investments endorse,1,fp
endorse billionaire,1,fp
billionaire who,1,fp
who invested,1,fp
invested fossil,1,fp
fuels private,1,fp
private prisons,1,fp
mocks perceived,1,fp
inconsistency over,1,fp
over time,1,fp
time bernie,1,fp
contrastive_but_however_structure temporal,1,fp
temporal contrast,1,fp
between two,1,fp
two political,1,fp
political stances,1,fp
stances bernie,1,fp
criticizing bernie,1,fp
bernie criticizing,1,fp
criticizing aoc,1,fp
aoc progressive,1,fp
progressive slogans,1,fp
slogans aoc,1,fp
aoc 2019,1,fp
2019 abolish,1,fp
abolish ice,1,fp
borders defund,1,fp
references sandy,1,fp
hook mirror,1,fp
mirror also,1,fp
also lists,1,fp
lists columbine,1,fp
columbine uvalde,1,fp
uvalde sandy,1,fp
rights mass,1,fp
shootings compromise,1,fp
normative_moral_language morally,1,fp
morally condemns,1,fp
condemns prioritizing,1,fp
over preventing,1,fp
preventing shootings,1,fp
shootings mass,1,fp
shootings preferable,1,fp
preferable any,1,fp
any compromise,1,fp
factual_assertion_vs_speculation pessimistic,1,fp
pessimistic prediction,1,fp
prediction about,1,fp
about persistence,1,fp
persistence situation,1,fp
situation just,1,fp
like long,1,fp
long long,1,fp
long time,1,fp
expresses resigned,1,fp
resigned frustration,1,fp
frustration just,1,fp
rights society,1,fp
left gun,1,fp
advocates left,1,fp
left would,1,fp
would rather,1,fp
rather strip,1,fp
strip every,1,fp
every law,1,fp
abiding citizen,1,fp
citizen their,1,fp
their rights,1,fp
enumerates multiple,1,fp
multiple mass,1,fp
shooting events,1,fp
events columbine,1,fp
columbine sandy,1,fp
hook uvalde,1,fp
primary_policy_domain science,1,fp
science public,1,fp
health reproductive,1,fp
reproductive healthcare,1,fp
climate vaccine,1,fp
vaccine mifepristone,1,fp
mifepristone cancer,1,fp
cancer screening,1,fp
screening climate,1,fp
science paleontology,1,fp
historical_analogy_reference contrasts,1,fp
contrasts moon,1,fp
moon landing,1,fp
landing current,1,fp
current anti,1,fp
anti science,1,fp
science conflict,1,fp
conflict usa,1,fp
usa landed,1,fp
landed moon,1,fp
moon 1969,1,fp
culture_war_topic_salience religion,1,fp
science partisan,1,fp
partisan culture,1,fp
war conflict,1,fp
conflict gop,1,fp
claims continued,1,fp
continued gop,1,fp
gop evangelical,1,fp
evangelical power,1,fp
power will,1,fp
will create,1,fp
create danger,1,fp
danger scientific,1,fp
scientific speech,1,fp
speech if,1,fp
normative_moral_language expresses,1,fp
expresses negative,1,fp
moral evaluative,1,fp
evaluative judgment,1,fp
judgment so,1,fp
venting_or_expressive emotionally,1,fp
emotionally laments,1,fp
laments perceived,1,fp
perceived regression,1,fp
regression so,1,fp
explicit if,1,fp
then warning,1,fp
warning structure,1,fp
criticizes gop,1,fp
evangelicals political,1,fp
political religious,1,fp
religious actors,1,fp
actors gop,1,fp
policy public,1,fp
shifts policing,1,fp
policing red,1,fp
causal_claim_present explains,1,fp
explains one,1,fp
one stance,1,fp
stance consistent,1,fp
consistent another,1,fp
another stance,1,fp
stance makes,1,fp
mocks group,1,fp
group connecting,1,fp
connecting two,1,fp
two allegedly,1,fp
allegedly contradictory,1,fp
contradictory extreme,1,fp
extreme positions,1,fp
positions makes,1,fp
sarcasm_or_irony quoted,1,fp
quoted slogan,1,fp
like statement,1,fp
statement used,1,fp
used ironically,1,fp
ironically rather,1,fp
than endorsed,1,fp
endorsed literally,1,fp
literally blowing,1,fp
quote_or_attribution_embedding begins,1,fp
begins embedded,1,fp
quoted proposition,1,fp
proposition blowing,1,fp
criticizes anti,1,fp
anti red,1,fp
flag law,1,fp
law gun,1,fp
advocates same,1,fp
same folks,1,fp
folks against,1,fp
against red,1,fp
target gun,1,fp
advocates defund,1,fp
police advocates,1,fp
advocates defunding,1,fp
police brilliant,1,fp
brilliant public,1,fp
safety strategy,1,fp
science global,1,fp
global temperature,1,fp
temperature rise,1,fp
presents factual,1,fp
about rate,1,fp
rate warming,1,fp
warming global,1,fp
global heating,1,fp
heating already,1,fp
already much,1,fp
much faster,1,fp
faster than,1,fp
than prior,1,fp
prior natural,1,fp
natural warming,1,fp
factual_assertion_vs_speculation appeals,1,fp
appeals scientific,1,fp
scientific evidence,1,fp
evidence basis,1,fp
basis claim,1,fp
claim anyone,1,fp
who reads,1,fp
reads science,1,fp
denial actors,1,fp
actors liars,1,fp
liars climate,1,fp
climate opponents,1,fp
opponents selectively,1,fp
selectively forgetting,1,fp
forgetting evidence,1,fp
evidence climate,1,fp
liars who,1,fp
who conveniently,1,fp
conveniently forget,1,fp
moralized accusation,1,fp
accusation dishonesty,1,fp
dishonesty climate,1,fp
science criticism,1,fp
criticism deniers,1,fp
climate skeptic,1,fp
skeptic criticism,1,fp
criticism crisis,1,fp
crisis framing,1,fp
framing so,1,fp
called crisis,1,fp
crisis already,1,fp
already massively,1,fp
massively exaggerated,1,fp
derogatory label,1,fp
label gun,1,fp
nuts gun,1,fp
control government,1,fp
tyranny lax,1,fp
lax gun,1,fp
advocates have,1,fp
have sided,1,fp
sided tyranny,1,fp
tyranny all,1,fp
frames political,1,fp
political conflict,1,fp
conflict around,1,fp
around tyranny,1,fp
tyranny disarmament,1,fp
disarmament fears,1,fp
fears government,1,fp
advocates alleged,1,fp
alleged hypocrisy,1,fp
hypocrisy well,1,fp
well here,1,fp
here all,1,fp
retargets criticism,1,fp
criticism gun,1,fp
grabbers push,1,fp
push strict,1,fp
quote_or_attribution_embedding embeds,1,fp
embeds quoted,1,fp
quoted rhetorical,1,fp
rhetorical objection,1,fp
objection asking,1,fp
asking what,1,fp
what if,1,fp
if government,1,fp
hashtag fifafans,1,fp
fifafans fifafans,1,fp
contains taboo,1,fp
taboo profane,1,fp
profane phrase,1,fp
phrase ass,1,fp
ass car,1,fp
emphasis lazy,1,fp
marks dangerous,1,fp
dangerous them,1,fp
them seems,1,fp
seems many,1,fp
many heard,1,fp
heard me,1,fp
primary_policy_domain transportation,1,fp
transportation pedestrian,1,fp
pedestrian safety,1,fp
safety urban,1,fp
urban planning,1,fp
planning fossil,1,fp
fuels pedestrians,1,fp
pedestrians their,1,fp
their safety,1,fp
claims car,1,fp
car centered,1,fp
centered design,1,fp
design maintains,1,fp
maintains fossil,1,fp
fuel dependence,1,fp
dependence control,1,fp
control another,1,fp
another way,1,fp
way keep,1,fp
conspiratorial_framing suggests,1,fp
suggests transportation,1,fp
transportation patterns,1,fp
patterns means,1,fp
means control,1,fp
control keep,1,fp
call_to_action warns,1,fp
warns fifa,1,fp
fifa fans,1,fp
fans come,1,fp
come stay,1,fp
stay usa,1,fp
usa have,1,fp
have warned,1,fp
warned fifafans,1,fp
fifafans stay,1,fp
stay out,1,fp
out usa,1,fp
blame car,1,fp
drivers civil,1,fp
civil engineers,1,fp
engineers leftist,1,fp
planners bureaucrats,1,fp
bureaucrats radical,1,fp
person place,1,fp
place political,1,fp
movement agency,1,fp
agency references,1,fp
uses derisive,1,fp
derisive informal,1,fp
informal nickname,1,fp
nickname crybaby,1,fp
rittenhouse kenosha,1,fp
kenosha shooting,1,fp
shooting case,1,fp
case kyle,1,fp
primary_policy_domain criminal,1,fp
justice protests,1,fp
protests gun,1,fp
violence immigration,1,fp
style claims,1,fp
about rittenhouse,1,fp
rittenhouse case,1,fp
case illegally,1,fp
illegally brought,1,fp
brought assault,1,fp
weapon across,1,fp
across state,1,fp
state lines,1,fp
lines shot,1,fp
shot people,1,fp
people killing,1,fp
evaluation rittenhouse,1,fp
supporters hero,1,fp
hero ignorant,1,fp
mocks kyle,1,fp
rittenhouse alliterative,1,fp
alliterative insult,1,fp
insult crybaby,1,fp
criticizes kyle,1,fp
rittenhouse judge,1,fp
judge legal,1,fp
legal system,1,fp
system maga,1,fp
supporters ignorant,1,fp
blame rittenhouse,1,fp
maga legal,1,fp
legal leniency,1,fp
leniency rioters,1,fp
rioters soros,1,fp
soros funded,1,fp
funded das,1,fp
das rioters,1,fp
rioters who,1,fp
who burned,1,fp
burned down,1,fp
down kenosha,1,fp
informal online,1,fp
online insult,1,fp
insult using,1,fp
using bot,1,fp
bot nice,1,fp
nice profile,1,fp
profile there,1,fp
there bot,1,fp
policy end,1,fp
end gun,1,fp
references virginia,1,fp
virginia tech,1,fp
tech shooting,1,fp
shooting 2007,1,fp
2007 vt,1,fp
normative_moral_language evaluates,1,fp
evaluates claim,1,fp
claim broadly,1,fp
broadly insulting,1,fp
insulting insulting,1,fp
insulting everyone,1,fp
victimhood_or_persecution_framing personal,1,fp
personal victimization,1,fp
victimization through,1,fp
through family,1,fp
family loss,1,fp
loss shooting,1,fp
shooting lost,1,fp
lost my,1,fp
my brother,1,fp
brother vt,1,fp
emphatic_outrage expresses,1,fp
expresses indignation,1,fp
indignation addressed,1,fp
addressed claim,1,fp
claim you,1,fp
another user,1,fp
user second,1,fp
person you,1,fp
rhetorical_question opens,1,fp
opens challenge,1,fp
question example,1,fp
example what,1,fp
criticizing race,1,fp
gender claim,1,fp
about ending,1,fp
ending gun,1,fp
violence criticizing,1,fp
criticizing coastal,1,fp
elites controlling,1,fp
controlling gun,1,fp
policy only,1,fp
only coastal,1,fp
elites get,1,fp
get decide,1,fp
decide gun,1,fp
pejorative political,1,fp
political language,1,fp
language braindead,1,fp
safety legislation,1,fp
policy advocacy,1,fp
safety bills,1,fp
asserts lawmakers,1,fp
lawmakers advocates,1,fp
advocates misunderstand,1,fp
misunderstand gun,1,fp
gun issues,1,fp
issues written,1,fp
written people,1,fp
who don,1,fp
don understand,1,fp
understand issues,1,fp
elite_vs_populist_framing contrasts,1,fp
contrasts elite,1,fp
elite bill,1,fp
bill writers,1,fp
writers ordinary,1,fp
people safety,1,fp
safety concerns,1,fp
concerns have,1,fp
have private,1,fp
private security,1,fp
security keep,1,fp
keep them,1,fp
them safe,1,fp
venting_or_expressive strong,1,fp
strong complaint,1,fp
legislation fucking,1,fp
gun bills,1,fp
bills unintelligent,1,fp
unintelligent braindead,1,fp
democrats gun,1,fp
control advocacy,1,fp
advocacy networks,1,fp
networks democrats,1,fp
target democrats,1,fp
democrats everytown,1,fp
everytown bloomberg,1,fp
bloomberg republicans,1,fp
weapons manufacturers,1,fp
manufacturers republicans,1,fp
weapons manufacturer,1,fp
manufacturer checklist,1,fp
school shootings,1,fp
shootings mirror,1,fp
abortion school,1,fp
slaughtered gun,1,fp
abortion child,1,fp
child victim,1,fp
victim framing,1,fp
mirror unborn,1,fp
victimhood_or_persecution_framing children,1,fp
framed repeated,1,fp
repeated victims,1,fp
victims lethal,1,fp
lethal violence,1,fp
condemnation fucking,1,fp
emphatic_outrage intense,1,fp
intense outrage,1,fp
outrage about,1,fp
about ongoing,1,fp
ongoing deaths,1,fp
deaths impunity,1,fp
impunity fucking,1,fp
criticizes unspecified,1,fp
unspecified group,1,fp
group contrasted,1,fp
contrasted child,1,fp
victims yet,1,fp
yet these,1,fp
these people,1,fp
people live,1,fp
violence victimhood,1,fp
victimhood anti,1,fp
anti abortion,1,fp
abortion victimhood,1,fp
victimhood framing,1,fp
framing unborn,1,fp
all_caps_emphasis heavy,1,fp
heavy all,1,fp
emphasis throughout,1,fp
throughout we,1,fp
we now,1,fp
now know,1,fp
dense list,1,fp
list named,1,fp
actors media,1,fp
outlets conspiracy,1,fp
conspiracy topics,1,fp
topics trump,1,fp
primary_policy_domain disinformation,1,fp
conspiracies democracy,1,fp
democracy climate,1,fp
science disinformation,1,fp
conspiracies like,1,fp
like flat,1,fp
specific_event_or_bill_reference lists,1,fp
specific conspiracy,1,fp
conspiracy theories,1,fp
theories political,1,fp
political hoaxes,1,fp
hoaxes flat,1,fp
soros jewish,1,fp
jewish space,1,fp
space lasers,1,fp
conspiratorial_framing frames,1,fp
frames politics,1,fp
politics shaped,1,fp
shaped disinformation,1,fp
disinformation campaigns,1,fp
campaigns conspiracies,1,fp
conspiracies disinformation,1,fp
normative_moral_language elevates,1,fp
elevates truth,1,fp
truth essential,1,fp
essential survival,1,fp
survival democracy,1,fp
humanity survival,1,fp
survival usa,1,fp
usa democracy,1,fp
humanity depend,1,fp
emphatic_outrage alarmist,1,fp
alarmist emphatic,1,fp
emphatic appeal,1,fp
appeal truth,1,fp
truth against,1,fp
against disinformation,1,fp
disinformation depend,1,fp
enumeration conspiracy,1,fp
conspiracy disinformation,1,fp
disinformation examples,1,fp
examples flat,1,fp
soros big,1,fp
oil russian,1,fp
russian trump,1,fp
trump climate,1,fp
trolls trump,1,fp
blame right,1,fp
wing russian,1,fp
russian actors,1,fp
actors left,1,fp
media democrats,1,fp
democrats ccp,1,fp
propaganda cnn,1,fp
msnbc left,1,fp
media democrat,1,fp
democrat operatives,1,fp
operatives ccp,1,fp
uses emoji,1,fp
emoji insult,1,fp
insult trump,1,fp
dense references,1,fp
references treaties,1,fp
treaties regions,1,fp
regions agreements,1,fp
agreements jcpoa,1,fp
references jcpoa,1,fp
jcpoa paris,1,fp
agreement tpp,1,fp
tpp jcpoa,1,fp
primary_policy_domain foreign,1,fp
foreign policy,1,fp
climate agreement,1,fp
agreement trade,1,fp
trade policy,1,fp
policy energy,1,fp
energy jobs,1,fp
jobs war,1,fp
war iran,1,fp
scope involving,1,fp
involving iran,1,fp
iran paris,1,fp
agreement china,1,fp
china asia,1,fp
asia iran,1,fp
dismisses interlocutor,1,fp
interlocutor question,1,fp
question gotcha,1,fp
gotcha let,1,fp
your gotcha,1,fp
gotcha question,1,fp
list_or_enumeration sequential,1,fp
sequential list,1,fp
examples ll,1,fp
ll start,1,fp
start jcpoa,1,fp
jcpoa next,1,fp
next ll,1,fp
ll do,1,fp
do paris,1,fp
another person,1,fp
person let,1,fp
trump withdrawing,1,fp
withdrawing agreements,1,fp
agreements tore,1,fp
tore up,1,fp
up agreement,1,fp
shifts defending,1,fp
defending agreements,1,fp
agreements criticizing,1,fp
criticizing trump,1,fp
trump attacking,1,fp
attacking agreements,1,fp
agreements themselves,1,fp
themselves garbage,1,fp
garbage deal,1,fp
deal handed,1,fp
handed billions,1,fp
billions cash,1,fp
cash regime,1,fp
repeated capitalized,1,fp
capitalized anti,1,fp
anti line,1,fp
initial pattern,1,fp
pattern anti,1,fp
gender religion,1,fp
science disability,1,fp
disability diversity,1,fp
diversity lgbtq,1,fp
issues anti,1,fp
migrant white,1,fp
white australia,1,fp
australia anti,1,fp
refugee stop,1,fp
stop boats,1,fp
geographic_scope australian,1,fp
australian political,1,fp
political context,1,fp
context first,1,fp
uses moral,1,fp
moral accusations,1,fp
accusations such,1,fp
such misogynist,1,fp
misogynist climate,1,fp
climate denialist,1,fp
denialist anti,1,fp
anti diversity,1,fp
diversity anti,1,fp
persuasion_or_argumentation builds,1,fp
builds indictment,1,fp
indictment through,1,fp
repeated list,1,fp
repeated anti,1,fp
anti parallel,1,fp
parallel structure,1,fp
structure anti,1,fp
misogynist anti,1,fp
nations anti,1,fp
women anti,1,fp
migrant anti,1,fp
criticizes tony,1,fp
tony associated,1,fp
associated conservative,1,fp
religious politics,1,fp
politics tony,1,fp
tony spirit,1,fp
criticism tony,1,fp
tony conservative,1,fp
conservative politics,1,fp
politics left,1,fp
left left,1,fp
left spirit,1,fp
spirit anti,1,fp
anti freedom,1,fp
freedom speech,1,fp
pejorative shmuck,1,fp
shmuck some,1,fp
laws healthcare,1,fp
healthcare colonialism,1,fp
colonialism resistance,1,fp
resistance authoritarian,1,fp
authoritarian government,1,fp
government free,1,fp
comparison between,1,fp
between countries,1,fp
countries different,1,fp
frames people,1,fp
people existentially,1,fp
existentially threatened,1,fp
threatened fascist,1,fp
government fighting,1,fp
fighting their,1,fp
their existence,1,fp
existence face,1,fp
face fascist,1,fp
historical_analogy_reference invokes,1,fp
invokes colonial,1,fp
colonial history,1,fp
history critique,1,fp
critique foreign,1,fp
foreign moralizing,1,fp
moralizing benefited,1,fp
benefited tremendously,1,fp
tremendously centuries,1,fp
centuries colonialism,1,fp
mocks outsiders,1,fp
outsiders bragging,1,fp
bragging about,1,fp
about their,1,fp
policies during,1,fp
during others,1,fp
others crises,1,fp
crises bragging,1,fp
bragging how,1,fp
how they,1,fp
have free,1,fp
criticizes foreign,1,fp
foreign commentators,1,fp
commentators who,1,fp
who boast,1,fp
boast about,1,fp
about healthcare,1,fp
healthcare gun,1,fp
laws some,1,fp
shmuck different,1,fp
shifts scenario,1,fp
scenario into,1,fp
into pro,1,fp
gun resistance,1,fp
resistance against,1,fp
against socialist,1,fp
socialist government,1,fp
government european,1,fp
european gun,1,fp
